id,premise,hypothesis,lang_abv,language,label
c1e8590627,The pension fund consists of exchange income and other sources of funding.,The pension fund does not have sources of financing.,bg,Bulgarian,2
44ae307050,The key tool used by any company to ensure that a product design is stable to the end of the product integration phase is a demonstration that the design will meet the requirements.,Companies don't use keys.,bg,Bulgarian,2
e79ed0740a,Hazmi's companion remembers around the time Hazmi went on an unplanned trip to the San Diego airport,Hazmi's housemate began to suspect something,ru,Russian,1
672fca7bdb,Although CVR board members considered giving money loan grant vote request funds taken after Milne Ralphs left unanimous meeting,CVR board members never thought of giving subsidy money,es,Spanish,0
8f9008e265,"If we keep our prices low, we need to find you, our audience, and ask us to make some small contribution to help us accomplish this task.","Whatever your money, if we really wanted to we could keep our prices low, but our boss has his penchant for luxury.",zh,Chinese,2
2dfc840c47,"As discussed earlier, the reason Jain decided he could not share the information was because the NHA had analyzed the initial information on Jihad.",NSA had reviewed the information about Mahdhar.,ur,Urdu,0
18499215e2,The building was built on top of the subway area of ??the SS paramilitary guardhouse. Topography of Terror It is a showcase of photographers and animated documentaries of those who stood up to Nazi violence.,The building is above the SS guard house.,th,Thai,0
fd6ffb0c00,"Regarding Atta¡¦s trip to the Czech Republic, as mentioned earlier.",Atta went to the Czech Republic alone.,zh,Chinese,1
ddab604ccf,Last year only 20 alumni made contributions to school compared to 14 year 1990,100 students contribute to school each year,es,Spanish,2
864dc32aa6,Fake identities are used by terrorists to avoid detection on the watch list,Terrorists create false identities to avoid detection,ar,Arabic,0
29f9dfad13,"In the same discouraged voice, Blood said, ""This is the only signal to stop; And he took a deep breath.",He let out a sigh as the blood said something about the signal.,hi,Hindi,0
230365788a,You will be able to play alongside the big players at the roulette or craps tables or put some coins in the slots,You can gamble Las Vegas,el,Greek,1
abdce12278,Children in our program prepare in advance for theater experiences through classroom lessons,Kids come to our shows.,zh,Chinese,0
8390dc8037,"You saw the shepherd on Broadway recently, mentioned in the New York Times",Broadway is all about the masters,tr,Turkish,2
97219173ed,and sometimes it's nice to go out and have a salad,I never eat salad!,bg,Bulgarian,2
737f2517ce,"After the airspace reopened, nine flights with 160 people, mostly Saudi nationals, departed from the United States between September 14 and 24.",There were also several dozen British nationals who left the country.,vi,Vietnamese,1
384966cd7e,We didn't know where they were going,We didn't know where the group interstate highway was,el,Greek,1
7f4ccbc5ea,Why does web apply?,This applies to web,de,German,2
3c589dbd13,"It is because of her that we are caught in this trap, Ogle burst in.",Ogle thinks their illness is her fault.,vi,Vietnamese,0
18b1750cb6,"Even if withdrawal were permitted, it would not protect the lawyer from moral responsibilities representing the client or from malpractice claims.",Attorneys may suffer losses even if they withdraw from the case,ur,Urdu,0
c758791668,Back in town A waterfront stroll takes you through the bustling streets of Chinatown.,Chinatown is on the water.,zh,Chinese,0
03a9f64dbb,I am the first person to believe that the main trend of world history is the struggle for independence,Other people noticed this arrival,ru,Russian,1
54553b3c03,"Um, how do you feel about newspapers in Colorado Springs dealing with news of local interest?",What is your opinion on newspapers publishing local news?,th,Thai,0
d942c9f687,An extensive library of slideshows on a variety of theater topics,The theater has a bunch of slide shows,tr,Turkish,0
50e65ae69f,The second striking point is Omne's claim that some observers may not be able to notice it.,Omnes said you cannot see change in society.,th,Thai,1
3c4ed74069,"To help us help you better, write, fax or email and tell us more about yourself.",We don't need to know anything about you.,th,Thai,2
2ca79f11d1,"Then I spun my wheel for I don't know how much, it seemed like all day.",I've been spinning the wheel for a long time.,bg,Bulgarian,0
50a1a0a60b,"You can be right, you can be wrong",You are definitely wrong,de,German,2
63f4359487,me too but i think it is a really very serious situation many people,I think people end up having retirement savings something is terrible,el,Greek,1
93c5af635d,Yet even in the last black years of today's United States the paper has been a magnet for negative media critics,"Despite USA Today's profits, the newspaper is still notorious for negative media coverage",tr,Turkish,0
56502fbeba,"If someone has the 1984 edition, they may well be upset about having to buy the book rather than a cheaper, more concise Supplement.",The 1984 version best batch,fr,French,1
0f9350fb6a,"So now, it's like this, he wants it today.",He says he would like to get it today.,sw,Swahili,0
7ae7b52a62,"A Tennessee informant uses the term dog weather to refer to hot weather without rain, and the term dog day is derived from a dry weather month","According to the informant, the weather dog is used to describe heavy monsoon rains",ar,Arabic,2
3d980d54c2,"Additionally, some postal administrations send their employees to the U.S. as wages. Like the big ones pay.",US postal workers earn much less money than those in other countries.,hi,Hindi,2
1cd94de711,If existing household assets lose value people must save more to achieve their wealth-income goal,Assets lose some value due to the market,el,Greek,1
bd4c9284db,While impressive scholarship numbers are often critical of recruiting better students financial needs,There are 50 scholarships available 50 best students,es,Spanish,1
3304c7bd9b,The story I¡¦ll tell you today tells my father about the cultural differences he felt when he arrived in America.,I want to tell my parents,ru,Russian,2
cd5a2bd56b,"And yes, it's a big plastic plant that I think has a seventeen percent market share or something like that.",I think most of the laundry basket business is with them.,ur,Urdu,1
4a544175dd,"Startled by the same noises, Lord Julian hastily moved to the cabin on the starboard side",Lord Julian remained naked in bed cabin,de,German,2
711c6415c4,"The US government readily provides abundant information about spending on its military forces, including military intelligence.",The US government spends money on its military intelligence.,hi,Hindi,0
3e858fc5aa,Even the location of the building is a technological miracle,The building is very old and low,ru,Russian,2
16644dbd96,Analysis FAA Air Traffic Control Data Commission,The FAA air traffic control data was never examined,de,German,2
e76f0873f4,"If the others go, I will get dizzy",Excessive heat can cause dizziness,es,Spanish,0
0a90ad078f,An entrance tunnel kitchen alcove on one side storage alcoves the other leads to the main living space,The living space is located at the top of a small attic staircase,fr,French,2
aa9453445f,The Chinese culinary lands Cuba invented Cuban-Chinese cuisine,There is a mix of Chinese Cuban cuisine,el,Greek,0
17d5853bd5,"Khallad has provided a second version, namely that all three traveled together to Karachi.",Khallad said the three could have traveled together.,bg,Bulgarian,0
10791745da,And here I am thinking he is going to come and yell at me why I haven't done this yet,I thought he was coming here to fight.,ur,Urdu,0
8a00a8fca7,Weekly newspaper cover packages save anxious parents.,"Parents are likely to spend money on buying new cars, which makes them a profitable advertising segment for the magazine.",ur,Urdu,1
c919dcfc31,Washington is going very well because they are undefeated. Also Buffalo New Orleans and Chicago because Chicago has only lost twice and one of them was against Buffalo.,Washington has lost every game.,sw,Swahili,2
3a30548881,An organization's sourcing strategy is part of a larger human resource development strategy. This is mentioned in Principle VI.,Principle 4 relates to capital development strategy.,th,Thai,0
